"lex_1";"lex_2";"w1w2";"w1";"w2";"dice";"loglikelihood";"mi3";"tscore";"agr"
"обязанность";"брать";"85";"30622";"87878";"7.453130197492939";"270.74877962567365";"11.39507449077108";"8.470117446124007";"9.82433810717866"
"обязанность";"соблюдать";"28";"30622";"8845";"7.442131532060937";"152.44326289217727";"10.359831413164647";"5.160077780555353";"7.311466055817415"
"обязанность";"передать";"61";"30622";"55702";"7.438158106671902";"208.26067524021593";"10.855675749839378";"7.249505835052295";"8.871205368601059"
"обязанность";"нарушить";"30";"30622";"11931";"7.435838925418065";"149.88223938680323";"10.267522300343588";"5.305958114256225";"7.380992024302343"
"обязанность";"осуществлять";"34";"30622";"18059";"7.42646361596846";"150.88674825206112";"10.228507608629062";"5.587444093133522";"7.559842221859246"
"обязанность";"забыть";"82";"30622";"90497";"7.3953376154617745";"251.36944052209427";"11.25791125105838";"8.26963241126061";"9.648771308557782"
"обязанность";"избавить";"25";"30622";"6867";"7.380220169833614";"142.9475478500733";"10.272970355216847";"4.892016926721758";"7.089114533242614"
"обязанность";"справиться";"30";"30622";"14648";"7.373944721792096";"137.98526008731747";"10.06235854786504";"5.2669560447749415";"7.279972539671463"
"обязанность";"поставить";"86";"30622";"101503";"7.355990753640914";"253.12089174701623";"11.286023744316008";"8.413044351924292";"9.744219738788798"
"обязанность";"соответствовать";"37";"30622";"26311";"7.354434676353749";"143.63972908107718";"10.105836845491716";"5.74267153497684";"7.618037909443968"
"обязанность";"иметь";"282";"30622";"410781";"7.337340682159971";"724.9321018068202";"13.450731197297479";"14.869567126260604";"14.142367214702867"
"обязанность";"признавать";"33";"30622";"21325";"7.331675495000979";"134.09147893124185";"9.972712801272483";"5.4526918048653386";"7.374152789559904"
"обязанность";"заниматься";"68";"30622";"76917";"7.327046034281156";"205.37025167106168";"10.858866407379168";"7.512835541843385";"9.032213321743868"
"обязанность";"контролировать";"24";"30622";"7940";"7.3111783963085495";"128.49741856937226";"10.005318426035577";"4.7715489459511256";"6.909476578559003"
"обязанность";"предоставлять";"26";"30622";"11237";"7.309181612021111";"125.70545631874006";"9.898147919389466";"4.92574992370097";"6.98253545345196"
"обязанность";"тяготиться";"20";"30622";"1633";"7.307451105147594";"162.44785311742456";"11.03984821692443";"4.44342617744926";"7.003909662620481"
"обязанность";"уклоняться";"21";"30622";"3441";"7.30170258808642";"141.45715443067223";"10.44087539660571";"4.523537419111635";"6.872386088166756"
"обязанность";"участвовать";"38";"30622";"31792";"7.289188452119164";"135.90967437175829";"9.996614003620481";"5.758919760573067";"7.587469797255962"
"обязанность";"оказывать";"28";"30622";"15532";"7.285612780670625";"121.92487220996463";"9.796781328906976";"5.060717925766864";"7.041217713294885"
"обязанность";"платить";"38";"30622";"32123";"7.2838991677419225";"135.17401965807687";"9.986256404961932";"5.754697987981439";"7.580757854007816"
"обязанность";"сознавать";"24";"30622";"9659";"7.267565838167073";"119.3477118858746";"9.809341578097461";"4.743960394616291";"6.821666068033323"
"обязанность";"отстранить";"20";"30622";"3202";"7.259953565443972";"135.63938392859694";"10.366491416338235";"4.415841584077276";"6.765854260715828"
"обязанность";"слагать";"19";"30622";"1565";"7.25826823642153";"153.9920550123231";"10.928501323757988";"4.330669898803013";"6.879515369691938"
"обязанность";"пренебречь";"19";"30622";"1660";"7.255321081393161";"151.7542716876519";"10.869569545381653";"4.328956314617661";"6.859583932036674"
"обязанность";"содержать";"34";"30622";"27782";"7.244368045554652";"123.10110665384897";"9.797763455124072";"5.456339028841832";"7.311629034322904"
"обязанность";"считаться";"41";"30622";"40153";"7.239458137284153";"134.64000417979804";"9.991089252961576";"5.9100813353280826";"7.684279414071641"
"обязанность";"прописать";"20";"30622";"4230";"7.230013650762759";"124.63341258262155";"10.088065037854571";"4.397768313212777";"6.66070362387537"
"обязанность";"повиноваться";"21";"30622";"6534";"7.214789073775957";"114.94956014165433";"9.799618210242174";"4.470469884329268";"6.618829057077416"
"обязанность";"занимать";"42";"30622";"43767";"7.2137534384153055";"133.1211107648483";"9.97719895634302";"5.949757505828785";"7.704668349620833"
"обязанность";"понимать";"121";"30622";"185053";"7.207409802211907";"300.14025836971723";"11.709799576505613";"9.677297770671428";"10.645149944304542"
"обязанность";"разделить";"26";"30622";"15861";"7.204401785248657";"108.4925812878138";"9.553496558393807";"4.854449880659255";"6.810063893075704"
"обязанность";"касаться";"46";"30622";"52531";"7.193351013704187";"138.09948098723862";"10.067590928192486";"6.173360691600795";"7.883582313594515"
"обязанность";"отказываться";"27";"30622";"18599";"7.184908405881282";"106.43422895226092";"9.507472992430781";"4.914725039217789";"6.8356869132214095"
"обязанность";"сводиться";"21";"30622";"7745";"7.182716624181938";"107.98811252611256";"9.62959004955222";"4.449692391726149";"6.545892878663257"
"обязанность";"предусматривать";"20";"30622";"6132";"7.176877111858567";"110.0501531750122";"9.71674606990319";"4.364329245912895";"6.51207179382934"
"обязанность";"отказаться";"40";"30622";"43199";"7.172628111717271";"124.1584019419534";"9.843891225758599";"5.78752063223871";"7.547961550683171"
"обязанность";"продолжать";"79";"30622";"115968";"7.16720017974289";"201.59186017051906";"10.898099476671389";"7.862345835792193";"9.256599107580298"
"обязанность";"руководить";"26";"30622";"17756";"7.164443274668351";"102.91705535177672";"9.440636337343442";"4.825229815442116";"6.749314034159014"
"обязанность";"освободиться";"21";"30622";"8630";"7.1599119409569845";"103.57706654074002";"9.521393018325716";"4.434508179543028";"6.497899292879913"
"обязанность";"уклониться";"18";"30622";"3149";"7.1561612134331964";"118.91460052968142";"10.067100541820391";"4.184283406150614";"6.490269774453826"
"обязанность";"содействовать";"19";"30622";"5205";"7.151129081651781";"108.73605823854494";"9.726767445683173";"4.265012567911588";"6.440868373208074"
"обязанность";"подчиняться";"21";"30622";"9260";"7.1439892450137314";"100.71328898387831";"9.450933474762966";"4.423699079344874";"6.465917236653945"
"обязанность";"назначать";"21";"30622";"9673";"7.133686947524756";"98.94350922906183";"9.407299024220643";"4.416613113659416";"6.4458048554457745"
"обязанность";"напомнить";"26";"30622";"19468";"7.129667052229765";"98.39618231954982";"9.348587732344022";"4.798831529610062";"6.697932335228412"
"обязанность";"обеспечить";"27";"30622";"21460";"7.128409367961422";"99.15205543605714";"9.36439007106122";"4.871434338418736";"6.7541107001969625"
"обязанность";"служить";"58";"30622";"84162";"7.102782810774356";"149.16137088620638";"10.291655728924454";"6.746891324265389";"8.332867618641652"
"обязанность";"допускать";"26";"30622";"20869";"7.102081404482986";"95.0003673704988";"9.279095020042536";"4.777228726776705";"6.657954587426823"
"обязанность";"накладывать";"17";"30622";"3161";"7.098647528251027";"110.25860272854752";"9.891821809185952";"4.062827647605312";"6.339461107345472"
"обязанность";"уволить";"19";"30622";"7410";"7.091402970126411";"95.6399074977692";"9.37355670844211";"4.225239377083128";"6.293291738655639"
"обязанность";"ставить";"43";"30622";"55465";"7.091233604461562";"119.61010261889085";"9.810918366140848";"5.8924051661215";"7.603282584847458"
"обязанность";"регулировать";"18";"30622";"5932";"7.076973040141723";"96.50562492335874";"9.433824059663593";"4.1327088386892585";"6.243976943744356"
"обязанность";"донести";"19";"30622";"7983";"7.07644907898347";"92.89607210304042";"9.299072867086444";"4.214903758786208";"6.2605668418051"
"обязанность";"отбывать";"16";"30622";"2062";"7.0710949622951285";"115.39785334150073";"10.13715999137536";"3.9594690008191833";"6.335437691446045"
"обязанность";"ограничиваться";"18";"30622";"6344";"7.065765088213484";"94.1494927998024";"9.36667599960673";"4.125073652992499";"6.215965603355194"
"обязанность";"заняться";"24";"30622";"18984";"7.059333937768944";"88.34978781453611";"9.133635182161159";"4.594301731906968";"6.477860444314112"
"обязанность";"снимать";"30";"30622";"31678";"7.054627857446556";"94.34867444263665";"9.291039921597022";"5.022493312619526";"6.831118932759265"
"обязанность";"нарушать";"20";"30622";"11053";"7.0512227464949415";"87.22719026487047";"9.127565146583938";"4.277813131200637";"6.248681304078969"
"обязанность";"учить";"30";"30622";"32066";"7.048419241477833";"93.67885980841096";"9.278866076470605";"5.016923639097723";"6.822855894936322"
"обязанность";"предстоять";"27";"30622";"25813";"7.048139234174548";"89.85716812506189";"9.179702567270077";"4.8055677111631345";"6.641813175282365"
"обязанность";"возместить";"15";"30622";"948";"7.041234800110118";"129.52823515051597";"10.72062159028453";"3.853738194080529";"6.427633225905461"
"обязанность";"наложить";"18";"30622";"7292";"7.040443222454599";"89.27817318777184";"9.227407627122862";"4.107505313088307";"6.156429635303137"
"обязанность";"бороться";"27";"30622";"26379";"7.03815995604183";"88.77423590007314";"9.158012569198796";"4.797003385174926";"6.628047774112763"
"обязанность";"изложить";"20";"30622";"11798";"7.033504225995263";"84.73285890233699";"9.062337005331873";"4.264715284124711";"6.216774657049088"
"обязанность";"кормить";"24";"30622";"20722";"7.0248976475582525";"84.41557843870694";"9.046035763465062";"4.566408246031493";"6.42712161890396"
"обязанность";"взвалить";"15";"30622";"1478";"7.024586072544048";"116.20296864865416";"10.276530991031404";"3.842978773587648";"6.284305090035756"
"обязанность";"переходить";"27";"30622";"28385";"7.003572686646272";"85.12967971524967";"9.084719971641082";"4.766649961266189";"6.580553175906805"
"обязанность";"управлять";"24";"30622";"21902";"7.002175523928996";"81.94116904455117";"8.990653744441053";"4.547470206139052";"6.394116830067949"
"обязанность";"предупредить";"21";"30622";"15609";"6.996263770559486";"79.7616241455496";"8.928789852444776";"4.31476736957014";"6.2069035037672124"
"обязанность";"переложить";"15";"30622";"2493";"6.993455750743076";"100.61628017417264";"9.753734009015993";"3.822373468304113";"6.105932696399318"
"обязанность";"разъяснять";"15";"30622";"2803";"6.9841379796920116";"97.13888215868144";"9.636530541374762";"3.816080222355447";"6.064138323872935"
"обязанность";"хранить";"21";"30622";"16225";"6.983027366818622";"78.23172246841685";"8.8900842608309";"4.304198471598611";"6.185845705144223"
"обязанность";"оставаться";"71";"30622";"127909";"6.982121620829552";"155.79326235571514";"10.479790767791018";"7.232627385274856";"8.70611404123998"
"обязанность";"передавать";"24";"30622";"23683";"6.968829428193755";"78.46644099703249";"8.912474210114025";"4.5188866052505485";"6.346216221318435"
"обязанность";"вести";"67";"30622";"121305";"6.966684378643681";"146.43722993020478";"10.358840033207787";"7.020154206038778";"8.527640613253265"
"обязанность";"избавлять";"14";"30622";"1395";"6.958182219456663";"108.14297369508854";"10.12734778382323";"3.7123438088458367";"6.131573765788419"
"обязанность";"воспитывать";"17";"30622";"8271";"6.957790959788431";"78.30164020125974";"8.929954821709662";"3.965383652779908";"5.950688772744766"
"обязанность";"призывать";"19";"30622";"12864";"6.957391833531382";"75.51549947584348";"8.821954435313495";"4.12686160711559";"6.033820104943332"
"обязанность";"ложиться";"21";"30622";"17492";"6.9563411442482845";"75.27087137070188";"8.81489388987038";"4.2824601700889895";"6.1440566393003495"
"обязанность";"сохранить";"26";"30622";"29962";"6.9394576077877685";"77.61274728646197";"8.91742991222004";"4.637018672412882";"6.430419038670614"
"обязанность";"перечислить";"16";"30622";"6715";"6.937995831727598";"78.26151086782852";"8.956492546994927";"3.8680088945202793";"5.88589779349599"
"обязанность";"мешать";"30";"30622";"40382";"6.923853069757406";"81.14438171834576";"9.048278214109068";"4.897548883924239";"6.656905051819942"
"обязанность";"вступать";"19";"30622";"14541";"6.919552713199751";"71.11932070287743";"8.699414902218757";"4.09661233681204";"5.969768036655685"
"обязанность";"следовать";"60";"30622";"112983";"6.912669988850446";"127.09632228692493";"10.098866532000226";"6.599144423030765";"8.163570221023479"
"обязанность";"реорганизовать";"13";"30622";"544";"6.911013502015922";"123.03961843618742";"10.84672431476159";"3.5936885121854742";"6.2433763753918905"
"обязанность";"порождать";"15";"30622";"5806";"6.898104392974446";"75.7232180838165";"8.908328947954976";"3.7551169398269186";"5.7837545710391485"
"обязанность";"устранить";"15";"30622";"5942";"6.894377952888446";"75.04908876033033";"8.885175036516998";"3.752356031926859";"5.774109467528349"
"обязанность";"полагать";"27";"30622";"36027";"6.881788724820915";"73.45099231649237";"8.846312150917115";"4.651016429107377";"6.414385640957964"
"обязанность";"представлять";"47";"30622";"85906";"6.877407915812308";"101.93707631623812";"9.64025934016882";"5.870434623453693";"7.5227994928483835"
"обязанность";"действовать";"41";"30622";"71247";"6.875276294161031";"92.4822204416603";"9.417633697364558";"5.5282748452016754";"7.215488027185973"
"обязанность";"быть";"2030";"30622";"5022205";"6.873479805994714";"3467.5510224401373";"16.8688190670836";"36.29146704379278";"24.742558300239846"
"обязанность";"обременить";"13";"30622";"1897";"6.868516725140038";"90.55234838237325";"9.597644591682517";"3.5641842498401965";"5.848741205527799"
